set|date|setID
TetsuSaiga|2004-10-20|1356
Kijin|2005-02-02|1357
Jaki||1358
Yokai||1359
Kassen|2005-11-02|1360
Saisei||1361
Shimei||1363
Tosou||1364
Keshin||1365
Tensei||1366
Feudal Warfare Decks||1362
Inuyasha: Promos||1355
