set|date|setID
BT01 Rally to War|2017-08-17|4340
BT02 Oath of Blood|2017-11-10|4341
BT03 Gears of Apocalypse|2018-03-02|4342
BT04 Surge of Titans|2018-07-06|4343
BT05 Reckoning of Vashr|2018-10-26|4344
TD01 Shadow Legion|2017-08-04|4345
TD02 Mystical Hunters|2017-08-04|4346
TD03 Alpha Dominance|2017-08-04|4347
TD04 Reapers Gift|2017-11-10|4348
TD05 Natures Wrath|2018-03-02|4349
DragoBorne Demo Deck|2017-07-01|4350
DragoBorne Promos|2017-07-01|4351
