set|date|setID
Premiere|2007-05-01|1086
Soul Society|2007-08-01|1087
Seireitei|2007-11-14|1088
Bankai|2008-08-01|1089
Bounts|2008-07-01|1090
Portal|2008-12-01|1091
Promo|2007-05-01|1208
