set|date|setID
WWF Raw Deal||805
Fully Loaded||806
Backlash||807
It's All About the Game||808
Mania||810
Insurrextion||1008
Ruthless Aggression||1009
Summer Slam||1010
Velocity||1011
Absolutely Raw & Ultimate Smackdown||1013
Divas Overload||1014
Wrestlemania and SummerSlam Deck Tins||1015
Vengeance||1016
Lethal Library||1017
Armaggedon||1018
Unforgiven||1019
Prize Cards||1067
WWF Raw Deal: Promo Cards||804
Survivor Series||809
Survivor Series 2||1012
Survivor Series 3||1020
