name|id|rarity|imgURL|setID|game|set|date
Crowd's Choice|974324|30|https://api.ccgtrader.co.uk/uploads/_/originals/844496cb-41ef-41f7-b149-c341b8754cb1.jpg|5128|redemption-ccg|Gospel of Christ|
Harvest Time|974325|10|https://api.ccgtrader.co.uk/uploads/_/originals/e6c0cb29-b99c-4fb9-b050-cd49f9d141a9.jpg|5128|redemption-ccg|Gospel of Christ|
Voice from Heaven|974326|10|https://api.ccgtrader.co.uk/uploads/_/originals/5c25fa27-9812-4ac4-a722-0a106ad0ebed.jpg|5128|redemption-ccg|Gospel of Christ|
Burial|974327|30|https://api.ccgtrader.co.uk/uploads/_/originals/2395854e-c9e0-4849-9fb1-b958120f44cd.jpg|5128|redemption-ccg|Gospel of Christ|
Burial Shroud|974328|30|https://api.ccgtrader.co.uk/uploads/_/originals/eeaf9b89-5651-4d8b-bf9c-a161fb631ff2.jpg|5128|redemption-ccg|Gospel of Christ|
Concealed Riches|974329|30|https://api.ccgtrader.co.uk/uploads/_/originals/1e76e048-46e6-4b09-b97b-bf0c2a82b360.jpg|5128|redemption-ccg|Gospel of Christ|
The Cross|974330|40|https://api.ccgtrader.co.uk/uploads/_/originals/785e66f0-97b6-477d-b44c-b2c09a8ed8f9.jpg|5128|redemption-ccg|Gospel of Christ|
The Cross|974331|50|https://api.ccgtrader.co.uk/uploads/_/originals/2c2ca5e9-66bf-41a7-b5ef-5f3f4033b33a.jpg|5128|redemption-ccg|Gospel of Christ|
Samaritan Water Jar|974332|10|https://api.ccgtrader.co.uk/uploads/_/originals/4f4ab321-64b8-4bec-96be-252a248fe8f9.jpg|5128|redemption-ccg|Gospel of Christ|
Temple Veil|974333|30|https://api.ccgtrader.co.uk/uploads/_/originals/9a29ba61-1206-4253-a335-d949aad43971.jpg|5128|redemption-ccg|Gospel of Christ|
Thirty Pieces of Silver|974334|10|https://api.ccgtrader.co.uk/uploads/_/originals/45dd3637-a978-4084-ae24-6b296d5fa3b1.jpg|5128|redemption-ccg|Gospel of Christ|
Three Nails|974335|30|https://api.ccgtrader.co.uk/uploads/_/originals/14dd074e-0442-4c91-b572-cead7cfcabee.jpg|5128|redemption-ccg|Gospel of Christ|
His Sacrifice|974336|40|https://api.ccgtrader.co.uk/uploads/_/originals/dc481294-2db0-44d2-a15c-58694ff9f834.jpg|5128|redemption-ccg|Gospel of Christ|
His Sacrifice|974337|50|https://api.ccgtrader.co.uk/uploads/_/originals/45703ee6-9bdf-4b1e-90b1-1b6c45cc060d.jpg|5128|redemption-ccg|Gospel of Christ|
Send the Helper|974338|10|https://api.ccgtrader.co.uk/uploads/_/originals/41897fae-a889-4c39-b901-f0f8af31bf3f.jpg|5128|redemption-ccg|Gospel of Christ|
Peter's Curse|974339|10|https://api.ccgtrader.co.uk/uploads/_/originals/809985f2-56aa-411d-b2e9-1395a8ad5761.jpg|5128|redemption-ccg|Gospel of Christ|
