name|id|rarity|imgURL|setID|game|set|date
Arcee|860496|30|https://api.ccgtrader.co.uk/uploads/_/originals/ae18a024-f9e3-4ee2-a69c-3549dfed8911.jpg|4313|transformers-tcg|Wave 1: Character Cards|2018-09-28
Autobot Cosmos|860497|30|https://api.ccgtrader.co.uk/uploads/_/originals/6d9e1a9c-2ea7-4eca-85f8-6e8ee333c9ef.jpg|4313|transformers-tcg|Wave 1: Character Cards|2018-09-28
Autobot Hound|860498|10|https://api.ccgtrader.co.uk/uploads/_/originals/60abc0bd-1b3f-4f41-bf73-d56c7a030fc9.jpg|4313|transformers-tcg|Wave 1: Character Cards|2018-09-28
Autobot Jazz|860499|20|https://api.ccgtrader.co.uk/uploads/_/originals/d5e0c450-e70e-4772-999b-6bea39a64da8.jpg|4313|transformers-tcg|Wave 1: Character Cards|2018-09-28
Autobot Mirage|860500|20|https://api.ccgtrader.co.uk/uploads/_/originals/6e1e067a-75e4-4f59-8884-12d36d013cb3.jpg|4313|transformers-tcg|Wave 1: Character Cards|2018-09-28
Barrage|860501|10|https://api.ccgtrader.co.uk/uploads/_/originals/96c411d1-24cf-4c8f-8c96-f2888bdc958e.jpg|4313|transformers-tcg|Wave 1: Character Cards|2018-09-28
Bombshell|860502|10|https://api.ccgtrader.co.uk/uploads/_/originals/b365ecec-73b4-4eb7-80e2-a4782db934eb.jpg|4313|transformers-tcg|Wave 1: Character Cards|2018-09-28
Bumblebee|860503|10|https://api.ccgtrader.co.uk/uploads/_/originals/831063c7-4ad9-4487-917f-a6ea45051f95.jpg|4313|transformers-tcg|Wave 1: Character Cards|2018-09-28
Bumblebee |860504|40|https://api.ccgtrader.co.uk/uploads/_/originals/46ff5b14-44db-43a7-a4fb-d161c198c789.jpg|4313|transformers-tcg|Wave 1: Character Cards|2018-09-28
Chop Shop|860505|20|https://api.ccgtrader.co.uk/uploads/_/originals/e43bb521-725e-4e94-827c-ca4bbd84e92c.jpg|4313|transformers-tcg|Wave 1: Character Cards|2018-09-28
Chromia |860506|30|https://api.ccgtrader.co.uk/uploads/_/originals/12a4af99-7050-43c0-be37-7c8f203c8c3c.jpg|4313|transformers-tcg|Wave 1: Character Cards|2018-09-28
Darkmount |860507|30|https://api.ccgtrader.co.uk/uploads/_/originals/1e7ab63d-e694-4b7e-bd9d-47833b7ef744.jpg|4313|transformers-tcg|Wave 1: Character Cards|2018-09-28
Deadlock |860508|20|https://api.ccgtrader.co.uk/uploads/_/originals/5b673750-122e-41bc-b88e-59499c64f7b3.jpg|4313|transformers-tcg|Wave 1: Character Cards|2018-09-28
Decepticon Shockwave|860509|30|https://api.ccgtrader.co.uk/uploads/_/originals/53c6f3f3-ab3f-4471-8113-e50848a3f161.jpg|4313|transformers-tcg|Wave 1: Character Cards|2018-09-28
Demolisher|860510|20|https://api.ccgtrader.co.uk/uploads/_/originals/d48b533f-adec-471a-898d-9b4e41b24b55.jpg|4313|transformers-tcg|Wave 1: Character Cards|2018-09-28
Dinobot Sludge|860511|20|https://api.ccgtrader.co.uk/uploads/_/originals/1e643a96-2a7f-4270-b6ba-fdbd144b1635.jpg|4313|transformers-tcg|Wave 1: Character Cards|2018-09-28
