name|id|rarity|imgURL|setID|game|set|date
Phoenix|901883|2|https://api.ccgtrader.co.uk/_/assets/sciur667e3kgkogo|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Minotaur|901884|2|https://api.ccgtrader.co.uk/_/assets/8214wqv2qkw848og|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Blue Dragon|901885|2|https://api.ccgtrader.co.uk/_/assets/oa333lid15c8c84g|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Saber Tiger|901886|2|https://api.ccgtrader.co.uk/_/assets/o8drlno5ewgo0c00|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Killer Bat|901887|2|https://api.ccgtrader.co.uk/_/assets/28qkhi5q9if480co|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Shu|901888|2|https://api.ccgtrader.co.uk/_/assets/7w9mgcqkfio80s8g|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Kluke|901889|2|https://api.ccgtrader.co.uk/_/assets/ryjxejpy8v4kck4c|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Jiro|901890|2|https://api.ccgtrader.co.uk/_/assets/gu6mp5vtz0o4gcgg|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Zola|901891|2|https://api.ccgtrader.co.uk/_/assets/495jbprgjz0g0wgw|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Marumaro|901892|2|https://api.ccgtrader.co.uk/_/assets/99dtax00u1og8k0g|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Bouquet|901893|2|https://api.ccgtrader.co.uk/_/assets/m6klc0xdi68w0scs|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Legalas|901894|2|https://api.ccgtrader.co.uk/_/assets/s13pe8p27eskgs4g|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Conrad|901895|2|https://api.ccgtrader.co.uk/_/assets/irsk33ph5ao8o8ow|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Snow Wolf Ghost|901896|2|https://api.ccgtrader.co.uk/_/assets/22jr813pn09w0csw|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Flame Wolf Ghost|901897|2|https://api.ccgtrader.co.uk/_/assets/7kdpwdbajyckogok|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Icefire Wolf Ghost|901898|2|https://api.ccgtrader.co.uk/_/assets/8i0lcalyih0ks088|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Blazing Jelly|901899|2|https://api.ccgtrader.co.uk/_/assets/gvywnkoeq34808co|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Midnight Ghost|901900|2|https://api.ccgtrader.co.uk/_/assets/cmlo3mza4iogc8wg|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Fat Rat|901901|2|https://api.ccgtrader.co.uk/_/assets/39rxkpegwzeockg0|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Hot Hot Hydra|901902|2|https://api.ccgtrader.co.uk/_/assets/snqrz8u6taso8o4g|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Boreal Raptor|901903|2|https://api.ccgtrader.co.uk/_/assets/afrv47yhe2gwccgs|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Gale Wolf Ghost|901904|2|https://api.ccgtrader.co.uk/_/assets/lv16ma62200gccos|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Endure|901905|2|https://api.ccgtrader.co.uk/_/assets/aadhge4swo0gc880|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Foot Sweep|901906|2|https://api.ccgtrader.co.uk/_/assets/879mi8b99wcgks0g|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Cease-Fire|901907|2|https://api.ccgtrader.co.uk/_/assets/l9m97kklftww8wco|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Kluke's Frying Pan|901908|2|https://api.ccgtrader.co.uk/_/assets/sr7mk0n5qiskwo40|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Mischief|901909|2|https://api.ccgtrader.co.uk/_/assets/5apk9qd4qgsg8oco|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Magic Sword Lv. 2|901910|2|https://api.ccgtrader.co.uk/_/assets/9rr10wloths8o44w|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
The Honorable Shield|901911|2|https://api.ccgtrader.co.uk/_/assets/ljsg8gbn55ccw48w|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Counterattack Boost|901912|2|https://api.ccgtrader.co.uk/_/assets/k7bjywdrztc8w8ck|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Absolute Counterattack|901913|2|https://api.ccgtrader.co.uk/_/assets/hwkyffxf9cg8o8k0|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Back In The Game|901914|2|https://api.ccgtrader.co.uk/_/assets/7xxbr7ninhc0cwok|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Sahlia's Cookies|901915|2|https://api.ccgtrader.co.uk/_/assets/la3votg8mhwwcs0w|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Field Barrier|901916|2|https://api.ccgtrader.co.uk/_/assets/ryp6l3erb28w4c0c|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Mechat|901917|2|https://api.ccgtrader.co.uk/_/assets/9s16jdw3i884ccgk|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Phoenix Wing|901918|2|https://api.ccgtrader.co.uk/_/assets/o33ltf2j8f4ko88k|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Granted Audience With A King|901919|2|https://api.ccgtrader.co.uk/_/assets/maos1vb0aj4cs4s8|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Invisibility|901920|2|https://api.ccgtrader.co.uk/_/assets/1bzi4mg49bogcg84|4682|blue-dragon-rpcg|Light Shadow Wielder Starter Deck|
Chimera Lv. 1|901921|2|https://api.ccgtrader.co.uk/_/assets/t3ttmt5bmw0gokkg|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Chimera Lv. 2|901922|2|https://api.ccgtrader.co.uk/_/assets/96blcjxmr4g8k0ws|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Chimera Lv. 3|901923|2|https://api.ccgtrader.co.uk/_/assets/cdj019d3f5wgc80c|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Chimera Lv. 4|901924|2|https://api.ccgtrader.co.uk/_/assets/ehurudyxvhsscg4c|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Nene|901925|2|https://api.ccgtrader.co.uk/_/assets/ph4lmee3xfk0kcw0|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Deathroy|901926|2|https://api.ccgtrader.co.uk/_/assets/cbtbjc6eczcwss40|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
General Logi|901927|2|https://api.ccgtrader.co.uk/_/assets/guaeg80a93404cwk|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Gilliam|901928|2|https://api.ccgtrader.co.uk/_/assets/1jt6frbbts4kskkk|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Cynthia|901929|2|https://api.ccgtrader.co.uk/_/assets/yw4htrkh2qog8gw0|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Lemaire|901930|2|https://api.ccgtrader.co.uk/_/assets/snpeq2kyjvkgkso0|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Servant Mecha Robo A|901931|2|https://api.ccgtrader.co.uk/_/assets/9j05aoiqkfgocc8w|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Servant Mecha Robo B|901932|2|https://api.ccgtrader.co.uk/_/assets/byzdf3v1ur4s44ow|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Defense Mecha Robo|901933|2|https://api.ccgtrader.co.uk/_/assets/cgt0mb5e3kg8s4s0|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Land Shark|901934|2|https://api.ccgtrader.co.uk/_/assets/5t3mp75nj5kw4ow8|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Szabo|901935|2|https://api.ccgtrader.co.uk/_/assets/7xhwjk531qckooc8|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Blazing Jelly|901936|2|https://api.ccgtrader.co.uk/_/assets/c189lz0ebvcck80o|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Midnight Ghost|901937|2|https://api.ccgtrader.co.uk/_/assets/c85af6n5m1sk8ko0|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Fat Rat|901938|2|https://api.ccgtrader.co.uk/_/assets/5jnjp80v5x8goo84|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Hot Hot Hydra|901939|2|https://api.ccgtrader.co.uk/_/assets/o3l1o1co9z404080|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Boreal Raptor|901940|2|https://api.ccgtrader.co.uk/_/assets/omxpmpb456sgsowc|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Gale Wolf Ghost|901941|2|https://api.ccgtrader.co.uk/_/assets/r6urpn08u0gsc8ok|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Endure|901942|2|https://api.ccgtrader.co.uk/_/assets/j7pl7dfripcsks8c|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Foot Sweep|901943|2|https://api.ccgtrader.co.uk/_/assets/szakv2f49yoskwkg|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Cease-Fire|901944|2|https://api.ccgtrader.co.uk/_/assets/rqgn98afweoco0g4|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Mischief|901945|2|https://api.ccgtrader.co.uk/_/assets/tes4jj4lcmoo48wc|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Magic Sword Lv. 2|901946|2|https://api.ccgtrader.co.uk/_/assets/1w81fth7rd0k8g8o|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Counterattack Boost|901947|2|https://api.ccgtrader.co.uk/_/assets/gsdzgzwas944gcok|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
Absolute Counterattack|901948|2|https://api.ccgtrader.co.uk/_/assets/razpuxj18u80gw0k|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
One-On-One Battle|901949|2|https://api.ccgtrader.co.uk/_/assets/fhj268ax0zk0csw4|4683|blue-dragon-rpcg|Dark Shadow Wielder Starter Deck|
