name|id|rarity|imgURL|setID|game|set|date
Zatch Bell {King King}|867368.0|10.0|https://api.ccgtrader.co.uk/_/assets/p4rmvenxwao4s0kc|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Zatch Bell {Dropout Zatch}|867369.0|30.0|https://api.ccgtrader.co.uk/_/assets/n06lco1uddcoco0g|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Zatch Bell {Injured Hero}|867370.0|48.0|https://api.ccgtrader.co.uk/_/assets/tlx2dngqsiokgc44|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Reycom {Evil Tool}|867371.0|10.0|https://api.ccgtrader.co.uk/_/assets/g5clhbdu5wggc0g0|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Brago {Self-Possessed Warrior}|867372.0|20.0|https://api.ccgtrader.co.uk/_/assets/eocxm83t4a0ocwwg|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Gofure {Imitated Friend}|867373.0|10.0|https://api.ccgtrader.co.uk/_/assets/o4uj1h18ssg4swsg|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Gofure (Transformed) {Real Self}|867374.0|20.0|https://api.ccgtrader.co.uk/_/assets/s9qx9i2ppj40w0c8|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Sugino {Tactician}|867375.0|0.0|https://api.ccgtrader.co.uk/_/assets/ticipdxtqtwscoc8|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Kolulu {Kind Girl}|867376.0|10.0|https://api.ccgtrader.co.uk/_/assets/t4rcyqilk2okkgkw|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Kolulu (Transformed) {Mad Warrior}|867377.0|20.0|https://api.ccgtrader.co.uk/_/assets/9ed7h308gwg80088|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Fein {Tactical Enemy}|867378.0|20.0|https://api.ccgtrader.co.uk/_/assets/7v4aqynu6mww8kg4|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Kanchomé {Lucky Guy}|867379.0|20.0|https://api.ccgtrader.co.uk/_/assets/2grh027e1zy8ws4s|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Kanchomé {Invincible Fellow}|867380.0|30.0|https://api.ccgtrader.co.uk/_/assets/c7ovf4j10i88kg0g|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Tia {Reliable Partner}|867381.0|20.0|https://api.ccgtrader.co.uk/_/assets/5cwkh4cawd8gko0o|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Tia {Obstinacy}|867382.0|30.0|https://api.ccgtrader.co.uk/_/assets/k9q6lbl8lpss4gco|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Zatch Bell {Lost Memory}|867383.0|20.0|https://api.ccgtrader.co.uk/_/assets/smfiqa68tgggksgw|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Brago {Dark Mamodo}|867384.0|30.0|https://api.ccgtrader.co.uk/_/assets/7msboqo7pu04gwc8|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Brago {Self-Possession}|867385.0|30.0|https://api.ccgtrader.co.uk/_/assets/nd6jht54jb44kcoo|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Kanchomé {Odd Animal}|867386.0|30.0|https://api.ccgtrader.co.uk/_/assets/s2e9mx9rhmo0ssks|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Tia {Along with Megumi}|867387.0|30.0|https://api.ccgtrader.co.uk/_/assets/8chkznaqceckcgsw|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Hyde {Rider on the Wind}|867388.0|20.0|https://api.ccgtrader.co.uk/_/assets/ia94zyavy1c84kso|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Zofis {Mental Controller}|867389.0|48.0|https://api.ccgtrader.co.uk/_/assets/6gprf2h7dx4w0ccc|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Pokkerio {Vegetation Mamodo}|867390.0|10.0|https://api.ccgtrader.co.uk/_/assets/gdyfst58m348cgok|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Robnos (Double) {Two in One}|867391.0|20.0|https://api.ccgtrader.co.uk/_/assets/bvpp0dgyw3cwowoc|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Robnos (Complete) {Maximum Power}|867392.0|48.0|https://api.ccgtrader.co.uk/_/assets/cnh3i453k5s8k880|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Maruss {Betrayer}|867393.0|20.0|https://api.ccgtrader.co.uk/_/assets/a3feu37pi1c88cc0|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Baltro (Armored) {Emulated Armor}|867394.0|48.0|https://api.ccgtrader.co.uk/_/assets/jb4xrdzij14cookk|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
Baltro {Brutal Real Form}|867395.0|20.0|https://api.ccgtrader.co.uk/_/assets/e1tis4dfmdwswwo4|4380|zatch-bell-the-card-battle|Series 1: Premier Edition|2005-05-01
