name|id|rarity|imgURL|setID|game|set|date
Alpha Ichigoro|113700|10|https://api.ccgtrader.co.uk/_/assets/kw06uahtwm8kocwc|536|hackenemy-ccg|Contagion|2003-10-15
Elk|113701|10|https://api.ccgtrader.co.uk/_/assets/11jcyhvbm1zk8sc0|536|hackenemy-ccg|Contagion|2003-10-15
Hirami|113702|10|https://api.ccgtrader.co.uk/_/assets/9ixylyiopzc4g8ww|536|hackenemy-ccg|Contagion|2003-10-15
Mia|113703|10|https://api.ccgtrader.co.uk/_/assets/96ttzdk0ayo0wwos|536|hackenemy-ccg|Contagion|2003-10-15
Natsume|113704|10|https://api.ccgtrader.co.uk/_/assets/fbub750ty2gww0wk|536|hackenemy-ccg|Contagion|2003-10-15
Piros|113705|10|https://api.ccgtrader.co.uk/_/assets/btz9pqdj1qo8ssos|536|hackenemy-ccg|Contagion|2003-10-15
Air Wand|113706|10|https://api.ccgtrader.co.uk/_/assets/5b9pbskw3rocg8kw|536|hackenemy-ccg|Contagion|2003-10-15
Battle Axe|113707|10|https://api.ccgtrader.co.uk/_/assets/853imc40go4kw4k0|536|hackenemy-ccg|Contagion|2003-10-15
Flamberge|113708|10|https://api.ccgtrader.co.uk/_/assets/s0atnmbhltwg4ggo|536|hackenemy-ccg|Contagion|2003-10-15
Noble Cloak|113709|10|https://api.ccgtrader.co.uk/_/assets/jz8809ldmtc40g84|536|hackenemy-ccg|Contagion|2003-10-15
Plate Armor|113710|10|https://api.ccgtrader.co.uk/_/assets/9wglszlgdz40g4o0|536|hackenemy-ccg|Contagion|2003-10-15
Rondo|113711|10|https://api.ccgtrader.co.uk/_/assets/3ajvckmatr28wgko|536|hackenemy-ccg|Contagion|2003-10-15
Spark Blades|113712|10|https://api.ccgtrader.co.uk/_/assets/qo38tekb6w0g4csc|536|hackenemy-ccg|Contagion|2003-10-15
Water Spear|113713|10|https://api.ccgtrader.co.uk/_/assets/2vwq7pxoowg0w8wk|536|hackenemy-ccg|Contagion|2003-10-15
Wyrm Hide|113714|10|https://api.ccgtrader.co.uk/_/assets/r2qq9f1jcusog4gk|536|hackenemy-ccg|Contagion|2003-10-15
Repth|113715|10|https://api.ccgtrader.co.uk/_/assets/fukw6yvz4so4kos0|536|hackenemy-ccg|Contagion|2003-10-15
Bee Army|113716|10|https://api.ccgtrader.co.uk/_/assets/buy6sublhdwgs4ck|536|hackenemy-ccg|Contagion|2003-10-15
Chicken Hand|113717|10|https://api.ccgtrader.co.uk/_/assets/e1a6sk0tv3ksko4s|536|hackenemy-ccg|Contagion|2003-10-15
Cyclo Shark|113718|10|https://api.ccgtrader.co.uk/_/assets/63576q0q4mwwg00w|536|hackenemy-ccg|Contagion|2003-10-15
Deadly Moth|113719|10|https://api.ccgtrader.co.uk/_/assets/8unqczpu0w84cwss|536|hackenemy-ccg|Contagion|2003-10-15
Ectoplasm|113720|10|https://api.ccgtrader.co.uk/_/assets/3ear3hkrg204ggkw|536|hackenemy-ccg|Contagion|2003-10-15
Fiend Menhir|113721|10|https://api.ccgtrader.co.uk/_/assets/ojm3sdnufwg0s4cw|536|hackenemy-ccg|Contagion|2003-10-15
General Armor|113722|10|https://api.ccgtrader.co.uk/_/assets/ihoguo7uwz4s8g4s|536|hackenemy-ccg|Contagion|2003-10-15
Goblin|113723|10|https://api.ccgtrader.co.uk/_/assets/ksq72xaizrk80s48|536|hackenemy-ccg|Contagion|2003-10-15
Goblin Wiz|113724|10|https://api.ccgtrader.co.uk/_/assets/iahcywjqyqgc0s0g|536|hackenemy-ccg|Contagion|2003-10-15
Headhunter|113725|10|https://api.ccgtrader.co.uk/_/assets/5std5moxy5k4c4sg|536|hackenemy-ccg|Contagion|2003-10-15
Heavy Metal|113726|10|https://api.ccgtrader.co.uk/_/assets/l6euomf2gq8occ40|536|hackenemy-ccg|Contagion|2003-10-15
Hell Doberman|113727|10|https://api.ccgtrader.co.uk/_/assets/8g622ism0yskwsgw|536|hackenemy-ccg|Contagion|2003-10-15
Hobgoblin|113728|10|https://api.ccgtrader.co.uk/_/assets/6fyc5fy4xiko08ks|536|hackenemy-ccg|Contagion|2003-10-15
Hungry Grass|113729|10|https://api.ccgtrader.co.uk/_/assets/ido9ynkbrwg0kcc0|536|hackenemy-ccg|Contagion|2003-10-15
Mad Grass|113730|10|https://api.ccgtrader.co.uk/_/assets/e0aexhjhsjcwwg4w|536|hackenemy-ccg|Contagion|2003-10-15
Magical Goblin|113731|10|https://api.ccgtrader.co.uk/_/assets/l52bvn9gei8sk4gg|536|hackenemy-ccg|Contagion|2003-10-15
Mushroom King|113732|10|https://api.ccgtrader.co.uk/_/assets/5m6dgof58uosowgk|536|hackenemy-ccg|Contagion|2003-10-15
Scorpion Tank|113733|10|https://api.ccgtrader.co.uk/_/assets/pkiakxcvfrk8ks8s|536|hackenemy-ccg|Contagion|2003-10-15
Sky Fish|113734|10|https://api.ccgtrader.co.uk/_/assets/8zbihy3cnc4kc4k0|536|hackenemy-ccg|Contagion|2003-10-15
Swordmanoid|113735|10|https://api.ccgtrader.co.uk/_/assets/5o8oqncbl2scskcw|536|hackenemy-ccg|Contagion|2003-10-15
Benkei|113736|20|https://api.ccgtrader.co.uk/_/assets/nogf4c9c8yswscso|536|hackenemy-ccg|Contagion|2003-10-15
Gardenia|113737|20|https://api.ccgtrader.co.uk/_/assets/o9ne33edlm8okscw|536|hackenemy-ccg|Contagion|2003-10-15
Mistral|113738|20|https://api.ccgtrader.co.uk/_/assets/qp72olbq9ysco4wo|536|hackenemy-ccg|Contagion|2003-10-15
Yuji|113739|20|https://api.ccgtrader.co.uk/_/assets/gizy5hgn99ko04c0|536|hackenemy-ccg|Contagion|2003-10-15
Adian's Rod|113740|20|https://api.ccgtrader.co.uk/_/assets/p848foy2uz4ck4ws|536|hackenemy-ccg|Contagion|2003-10-15
Enou|113741|20|https://api.ccgtrader.co.uk/_/assets/batmva511nsoss48|536|hackenemy-ccg|Contagion|2003-10-15
Ensui|113742|20|https://api.ccgtrader.co.uk/_/assets/awj9w4i15q0ws4c8|536|hackenemy-ccg|Contagion|2003-10-15
Komura|113743|20|https://api.ccgtrader.co.uk/_/assets/c8uixyczg3cw0sg0|536|hackenemy-ccg|Contagion|2003-10-15
Lavaman Spear|113744|20|https://api.ccgtrader.co.uk/_/assets/2zcjiybipxa8oswk|536|hackenemy-ccg|Contagion|2003-10-15
Midnight Axe|113745|20|https://api.ccgtrader.co.uk/_/assets/dhyel6kwly8kk880|536|hackenemy-ccg|Contagion|2003-10-15
Shanato|113746|20|https://api.ccgtrader.co.uk/_/assets/2z9u7aef11k4k484|536|hackenemy-ccg|Contagion|2003-10-15
Shidan|113747|20|https://api.ccgtrader.co.uk/_/assets/jt8abxenhv4oc480|536|hackenemy-ccg|Contagion|2003-10-15
Water God Axe|113748|20|https://api.ccgtrader.co.uk/_/assets/td8z5bq686os4sso|536|hackenemy-ccg|Contagion|2003-10-15
Gan Slash|113749|20|https://api.ccgtrader.co.uk/_/assets/2gp6d6dd8u4g8s08|536|hackenemy-ccg|Contagion|2003-10-15
Juk Rom|113750|20|https://api.ccgtrader.co.uk/_/assets/6431ev4rmwg8sokw|536|hackenemy-ccg|Contagion|2003-10-15
Rai Repulse|113751|20|https://api.ccgtrader.co.uk/_/assets/lkfysplr8qo0k0ks|536|hackenemy-ccg|Contagion|2003-10-15
Swirling Dark|113752|20|https://api.ccgtrader.co.uk/_/assets/me7uejkocaowgk8o|536|hackenemy-ccg|Contagion|2003-10-15
Vak Drive|113753|20|https://api.ccgtrader.co.uk/_/assets/dbb2fj2l55kc0cs0|536|hackenemy-ccg|Contagion|2003-10-15
Arrow Fish|113754|20|https://api.ccgtrader.co.uk/_/assets/eo5y96rizw0so4ws|536|hackenemy-ccg|Contagion|2003-10-15
Baby Worm|113755|20|https://api.ccgtrader.co.uk/_/assets/moltdu7jkmoowoco|536|hackenemy-ccg|Contagion|2003-10-15
Cannibal|113756|20|https://api.ccgtrader.co.uk/_/assets/iarrifeui3kggwso|536|hackenemy-ccg|Contagion|2003-10-15
Flame Heads|113757|20|https://api.ccgtrader.co.uk/_/assets/ox1feys7yiskco48|536|hackenemy-ccg|Contagion|2003-10-15
Guardian|113758|20|https://api.ccgtrader.co.uk/_/assets/d2v3it6zq0owk8g8|536|hackenemy-ccg|Contagion|2003-10-15
Living Dead|113759|20|https://api.ccgtrader.co.uk/_/assets/hliee467t5kc0s4o|536|hackenemy-ccg|Contagion|2003-10-15
Metal Goblin|113760|20|https://api.ccgtrader.co.uk/_/assets/al7hayi5zq8gs484|536|hackenemy-ccg|Contagion|2003-10-15
Nomadic Bones|113761|20|https://api.ccgtrader.co.uk/_/assets/acgi0srz5o8wk44g|536|hackenemy-ccg|Contagion|2003-10-15
Ochimusha|113762|20|https://api.ccgtrader.co.uk/_/assets/oo6vpo0slhwo88sc|536|hackenemy-ccg|Contagion|2003-10-15
Shining Eyes|113763|20|https://api.ccgtrader.co.uk/_/assets/9be091ahxhc0g8ks|536|hackenemy-ccg|Contagion|2003-10-15
Sled Dog|113764|20|https://api.ccgtrader.co.uk/_/assets/ov1uj7wo6k0o40w4|536|hackenemy-ccg|Contagion|2003-10-15
Snappy Grass|113765|20|https://api.ccgtrader.co.uk/_/assets/ilte6z04wlc0koko|536|hackenemy-ccg|Contagion|2003-10-15
Wood Harpy|113766|20|https://api.ccgtrader.co.uk/_/assets/a2nq3u32ce80kog4|536|hackenemy-ccg|Contagion|2003-10-15
Indiscreet, Gluttonous, Pilgrimage|113767|20|https://api.ccgtrader.co.uk/_/assets/6ecoze38cpwk4gw8|536|hackenemy-ccg|Contagion|2003-10-15
Raging, Passionate, Melody|113768|20|https://api.ccgtrader.co.uk/_/assets/fcs256i9ug0kwggk|536|hackenemy-ccg|Contagion|2003-10-15
Sinking, Solitary, March|113769|20|https://api.ccgtrader.co.uk/_/assets/n4pyo14kb8gk8coc|536|hackenemy-ccg|Contagion|2003-10-15
Recorder|113770|20|https://api.ccgtrader.co.uk/_/assets/tievn6b887k8sgc4|536|hackenemy-ccg|Contagion|2003-10-15
Spring of Myst|113771|20|https://api.ccgtrader.co.uk/_/assets/571ogyzxrrk8k8ck|536|hackenemy-ccg|Contagion|2003-10-15
Axe Bomber|113772|30|https://api.ccgtrader.co.uk/_/assets/c4z6o9x29eokkg8o|536|hackenemy-ccg|Contagion|2003-10-15
Dryad's Sword|113773|30|https://api.ccgtrader.co.uk/_/assets/lgz7w8rzv8gksgwk|536|hackenemy-ccg|Contagion|2003-10-15
Firedrake Mail|113774|30|https://api.ccgtrader.co.uk/_/assets/njsbqwo18sgw4c88|536|hackenemy-ccg|Contagion|2003-10-15
Frost Armor|113775|30|https://api.ccgtrader.co.uk/_/assets/rwnjb3yl6jkkc800|536|hackenemy-ccg|Contagion|2003-10-15
Hell's Gate|113776|30|https://api.ccgtrader.co.uk/_/assets/oow1wbr1yiskskw0|536|hackenemy-ccg|Contagion|2003-10-15
Jester's Wand|113777|30|https://api.ccgtrader.co.uk/_/assets/kghuizwuhggkswok|536|hackenemy-ccg|Contagion|2003-10-15
Jinsaran|113778|30|https://api.ccgtrader.co.uk/_/assets/bolku2b1vj4gg8sc|536|hackenemy-ccg|Contagion|2003-10-15
Strormer Spear|113779|30|https://api.ccgtrader.co.uk/_/assets/gv72mo522hsgs444|536|hackenemy-ccg|Contagion|2003-10-15
Critical!|113780|30|https://api.ccgtrader.co.uk/_/assets/bvuk4ucl7zksc4kw|536|hackenemy-ccg|Contagion|2003-10-15
Data Drain|113781|30|https://api.ccgtrader.co.uk/_/assets/9vzng8hsycggosw0|536|hackenemy-ccg|Contagion|2003-10-15
Escape|113782|30|https://api.ccgtrader.co.uk/_/assets/hcqnnat3kgg8g4cs|536|hackenemy-ccg|Contagion|2003-10-15
Gale of Swords|113783|30|https://api.ccgtrader.co.uk/_/assets/n65j3g8ab1ckcoc4|536|hackenemy-ccg|Contagion|2003-10-15
Juk Wipe|113784|30|https://api.ccgtrader.co.uk/_/assets/ajexanmqbc8oc4ko|536|hackenemy-ccg|Contagion|2003-10-15
La Repth|113785|30|https://api.ccgtrader.co.uk/_/assets/39x7gyu5zskkwo8g|536|hackenemy-ccg|Contagion|2003-10-15
