name|id|rarity|imgURL|setID|game|set|date
Red|956298|0||4901|angry-birds|Angry Birds TCG|
Red|956299|0||4901|angry-birds|Angry Birds TCG|
Red|956300|0||4901|angry-birds|Angry Birds TCG|
Red|956301|0||4901|angry-birds|Angry Birds TCG|
Red|956302|0|https://api.ccgtrader.co.uk/_/assets/2cc13alxr0kkswsw|4901|angry-birds|Angry Birds TCG|
Red|956303|0||4901|angry-birds|Angry Birds TCG|
Red|956304|0||4901|angry-birds|Angry Birds TCG|
Red|956305|0||4901|angry-birds|Angry Birds TCG|
Red|956306|0|https://api.ccgtrader.co.uk/_/assets/87xaw0jox38koooc|4901|angry-birds|Angry Birds TCG|
The Blues|956307|0||4901|angry-birds|Angry Birds TCG|
The Blues|956308|0||4901|angry-birds|Angry Birds TCG|
The Blues|956309|0||4901|angry-birds|Angry Birds TCG|
The Blues|956310|0|https://api.ccgtrader.co.uk/_/assets/tfa193zojb4w48gw|4901|angry-birds|Angry Birds TCG|
The Blues|956311|0||4901|angry-birds|Angry Birds TCG|
The Blues|956312|0||4901|angry-birds|Angry Birds TCG|
The Blues|956313|0||4901|angry-birds|Angry Birds TCG|
The Blues|956314|0||4901|angry-birds|Angry Birds TCG|
The Blues|956315|0||4901|angry-birds|Angry Birds TCG|
Chuck|956316|0||4901|angry-birds|Angry Birds TCG|
Chuck|956317|0||4901|angry-birds|Angry Birds TCG|
Chuck|956318|0||4901|angry-birds|Angry Birds TCG|
Chuck|956319|0||4901|angry-birds|Angry Birds TCG|
Chuck|956320|0||4901|angry-birds|Angry Birds TCG|
Chuck|956321|0||4901|angry-birds|Angry Birds TCG|
Chuck|956322|0||4901|angry-birds|Angry Birds TCG|
Chuck|956323|0|https://api.ccgtrader.co.uk/_/assets/qwhdgn9kwdck8gkg|4901|angry-birds|Angry Birds TCG|
Chuck|956324|0||4901|angry-birds|Angry Birds TCG|
Matilda|956325|0||4901|angry-birds|Angry Birds TCG|
Matilda|956326|0||4901|angry-birds|Angry Birds TCG|
Matilda|956327|0|https://api.ccgtrader.co.uk/_/assets/3kqj9qfyfn6sksws|4901|angry-birds|Angry Birds TCG|
Matilda|956328|0||4901|angry-birds|Angry Birds TCG|
Matilda|956329|0|https://api.ccgtrader.co.uk/_/assets/bc7zspaodag4w88s|4901|angry-birds|Angry Birds TCG|
Matilda|956330|0||4901|angry-birds|Angry Birds TCG|
Matilda|956331|0|https://api.ccgtrader.co.uk/_/assets/trzbkil819ck4kkw|4901|angry-birds|Angry Birds TCG|
Matilda|956332|0||4901|angry-birds|Angry Birds TCG|
Matilda|956333|0||4901|angry-birds|Angry Birds TCG|
Bomb|956334|0||4901|angry-birds|Angry Birds TCG|
Bomb|956335|0|https://api.ccgtrader.co.uk/_/assets/4fxi1np9f9mo88kw|4901|angry-birds|Angry Birds TCG|
Bomb|956336|0||4901|angry-birds|Angry Birds TCG|
Bomb|956337|0||4901|angry-birds|Angry Birds TCG|
Bomb|956338|0||4901|angry-birds|Angry Birds TCG|
Bomb|956339|0|https://api.ccgtrader.co.uk/_/assets/1bvskwrva0sg8gow|4901|angry-birds|Angry Birds TCG|
Bomb|956340|0||4901|angry-birds|Angry Birds TCG|
Bomb|956341|0||4901|angry-birds|Angry Birds TCG|
Bomb|956342|0||4901|angry-birds|Angry Birds TCG|
Hal|956343|0|https://api.ccgtrader.co.uk/_/assets/mhktuc11z284swc4|4901|angry-birds|Angry Birds TCG|
Hal|956344|0||4901|angry-birds|Angry Birds TCG|
Hal|956345|0||4901|angry-birds|Angry Birds TCG|
Hal|956346|0|https://api.ccgtrader.co.uk/_/assets/liopp9bb5cgccso4|4901|angry-birds|Angry Birds TCG|
Hal|956347|0||4901|angry-birds|Angry Birds TCG|
Hal|956348|0||4901|angry-birds|Angry Birds TCG|
Hal|956349|0||4901|angry-birds|Angry Birds TCG|
Hal|956350|0|https://api.ccgtrader.co.uk/_/assets/ij68h1t54tkogoow|4901|angry-birds|Angry Birds TCG|
Hal|956351|0|https://api.ccgtrader.co.uk/_/assets/ji9hof623tsk8w0k|4901|angry-birds|Angry Birds TCG|
Terence|956352|0|https://api.ccgtrader.co.uk/_/assets/ltixko3c47kck880|4901|angry-birds|Angry Birds TCG|
Terence|956353|0||4901|angry-birds|Angry Birds TCG|
Terence|956354|0|https://api.ccgtrader.co.uk/_/assets/qnuwy6k8ce84sgcc|4901|angry-birds|Angry Birds TCG|
Terence|956355|0||4901|angry-birds|Angry Birds TCG|
Terence|956356|0|https://api.ccgtrader.co.uk/_/assets/s5vfje3nncgs4occ|4901|angry-birds|Angry Birds TCG|
Terence|956357|0||4901|angry-birds|Angry Birds TCG|
Terence|956358|0||4901|angry-birds|Angry Birds TCG|
Terence|956359|0||4901|angry-birds|Angry Birds TCG|
Terence|956360|0|https://api.ccgtrader.co.uk/_/assets/ezl4lbhh24g00scg|4901|angry-birds|Angry Birds TCG|
Bubbles|956361|0||4901|angry-birds|Angry Birds TCG|
Bubbles|956362|0|https://api.ccgtrader.co.uk/_/assets/jex9vg3ncwg84w0s|4901|angry-birds|Angry Birds TCG|
Bubbles|956363|0||4901|angry-birds|Angry Birds TCG|
Bubbles|956364|0|https://api.ccgtrader.co.uk/_/assets/etb1k0ec6jw4kg0w|4901|angry-birds|Angry Birds TCG|
Bubbles|956365|0|https://api.ccgtrader.co.uk/_/assets/4z6l7d77k9s0cow8|4901|angry-birds|Angry Birds TCG|
Bubbles|956366|0|https://api.ccgtrader.co.uk/_/assets/7uhwt6940rcwosws|4901|angry-birds|Angry Birds TCG|
Bubbles|956367|0|https://api.ccgtrader.co.uk/_/assets/lmsae5pb1mo0g4w4|4901|angry-birds|Angry Birds TCG|
Bubbles|956368|0||4901|angry-birds|Angry Birds TCG|
Bubbles|956369|0|https://api.ccgtrader.co.uk/_/assets/k2nlqcb3mps4ss8c|4901|angry-birds|Angry Birds TCG|
Girl Bird|956370|0|https://api.ccgtrader.co.uk/_/assets/a12an0al3rk8o4wc|4901|angry-birds|Angry Birds TCG|
Girl Bird|956371|0|https://api.ccgtrader.co.uk/_/assets/3igvlmn3pmecs0co|4901|angry-birds|Angry Birds TCG|
Girl Bird|956372|0|https://api.ccgtrader.co.uk/_/assets/l4jx3xkz2xc8k0ok|4901|angry-birds|Angry Birds TCG|
Girl Bird|956373|0|https://api.ccgtrader.co.uk/_/assets/gjgxt0jvba0c40o4|4901|angry-birds|Angry Birds TCG|
Girl Bird|956374|0||4901|angry-birds|Angry Birds TCG|
Girl Bird|956375|0|https://api.ccgtrader.co.uk/_/assets/m5edf8eojb440kww|4901|angry-birds|Angry Birds TCG|
Girl Bird|956376|0|https://api.ccgtrader.co.uk/_/assets/hd1ly091ihsk0kkg|4901|angry-birds|Angry Birds TCG|
Girl Bird|956377|0|https://api.ccgtrader.co.uk/_/assets/rrsmspnmx2sco0o8|4901|angry-birds|Angry Birds TCG|
Girl Bird|956378|0||4901|angry-birds|Angry Birds TCG|
Minion Pig|956379|0|https://api.ccgtrader.co.uk/_/assets/qjr7aymn5mo448sg|4901|angry-birds|Angry Birds TCG|
Minion Pig|956380|0||4901|angry-birds|Angry Birds TCG|
Minion Pig|956381|0|https://api.ccgtrader.co.uk/_/assets/c8v0twgwr3wcg4gk|4901|angry-birds|Angry Birds TCG|
Minion Pig|956382|0||4901|angry-birds|Angry Birds TCG|
Minion Pig|956383|0|https://api.ccgtrader.co.uk/_/assets/a2ct7llnm7co4cok|4901|angry-birds|Angry Birds TCG|
Minion Pig|956384|0||4901|angry-birds|Angry Birds TCG|
Minion Pig|956385|0|https://api.ccgtrader.co.uk/_/assets/807bco9dxvk0gsc8|4901|angry-birds|Angry Birds TCG|
Minion Pig|956386|0||4901|angry-birds|Angry Birds TCG|
Minion Pig|956387|0|https://api.ccgtrader.co.uk/_/assets/sz1mnsvhllw0oswc|4901|angry-birds|Angry Birds TCG|
Moustache Pig|956388|0||4901|angry-birds|Angry Birds TCG|
Moustache Pig|956389|0|https://api.ccgtrader.co.uk/_/assets/leb3y277sjk4c0o4|4901|angry-birds|Angry Birds TCG|
Moustache Pig|956390|0||4901|angry-birds|Angry Birds TCG|
Moustache Pig|956391|0|https://api.ccgtrader.co.uk/_/assets/79lb4rrjkescggok|4901|angry-birds|Angry Birds TCG|
Moustache Pig|956392|0||4901|angry-birds|Angry Birds TCG|
Moustache Pig|956393|0|https://api.ccgtrader.co.uk/_/assets/fqys4bwpmmg484k0|4901|angry-birds|Angry Birds TCG|
Moustache Pig|956394|0||4901|angry-birds|Angry Birds TCG|
Moustache Pig|956395|0|https://api.ccgtrader.co.uk/_/assets/9gphj73wexwkgc8k|4901|angry-birds|Angry Birds TCG|
