name|id|rarity|imgURL|setID|game|set|date
Ben Tennyson|341248|10|https://api.ccgtrader.co.uk/uploads/_/originals/5e3349f3-e314-53e2-9f76-7dbe1b264cc1.jpg|1085|ben-10-ccg|Series 1|
Gwen Tennyson|341249|20|https://api.ccgtrader.co.uk/uploads/_/originals/b95c439b-5548-51ca-a03b-17483a34a08a.jpg|1085|ben-10-ccg|Series 1|
Max Tennyson|341250|20|https://api.ccgtrader.co.uk/uploads/_/originals/c0c1ff8e-b662-5dd7-9c2f-92427f8fcf1d.jpg|1085|ben-10-ccg|Series 1|
Ben Tennyson|341251|20|https://api.ccgtrader.co.uk/uploads/_/originals/04369ea9-1770-555e-a520-9e782d95f6c5.jpg|1085|ben-10-ccg|Series 1|
Dr. Animo|341252|10|https://api.ccgtrader.co.uk/uploads/_/originals/766d71d0-f92b-545b-b64f-fafe127833b4.jpg|1085|ben-10-ccg|Series 1|
Mutant Frog|341253|20|https://api.ccgtrader.co.uk/uploads/_/originals/8a6fdc59-c72e-5b80-83e0-3f6c7309849f.jpg|1085|ben-10-ccg|Series 1|
Mutant Hamster|341254|20|https://api.ccgtrader.co.uk/uploads/_/originals/ae4f1ed4-53d6-5ff8-bf04-c8764cc1af1e.jpg|1085|ben-10-ccg|Series 1|
Mutant Parrot|341255|20|https://api.ccgtrader.co.uk/uploads/_/originals/9da2e6d9-13ff-539b-bd5e-0b1e4f250a80.jpg|1085|ben-10-ccg|Series 1|
Living Mammoth|341256|20|https://api.ccgtrader.co.uk/uploads/_/originals/e306fec2-64a8-5f81-a176-02fdd13c55ed.jpg|1085|ben-10-ccg|Series 1|
Living T-Rex|797387|30|https://api.ccgtrader.co.uk/uploads/_/originals/3136dab9-dbbb-517c-aacd-bf06fe6ad3b1.jpg|1085|ben-10-ccg|Series 1|
Jonah|341258|10|https://api.ccgtrader.co.uk/uploads/_/originals/241b56cf-59aa-5c04-9927-ae80185c0e67.jpg|1085|ben-10-ccg|Series 1|
Krakken|797388|30|https://api.ccgtrader.co.uk/uploads/_/originals/126dd805-1b6f-577f-b479-ed310489d2d5.jpg|1085|ben-10-ccg|Series 1|
Limax|341260|10|https://api.ccgtrader.co.uk/uploads/_/originals/7850e6e2-7918-5a89-a6b1-d0c314e36717.jpg|1085|ben-10-ccg|Series 1|
Kraab|341261|10|https://api.ccgtrader.co.uk/uploads/_/originals/6911daf3-ca77-567b-9b5d-358d175693bb.jpg|1085|ben-10-ccg|Series 1|
Sixsix|341262|10|https://api.ccgtrader.co.uk/uploads/_/originals/45c4bc80-9543-5f67-aed4-f774c787a38c.jpg|1085|ben-10-ccg|Series 1|
Hoverboard|797389|30|https://api.ccgtrader.co.uk/uploads/_/originals/6a1ccd1e-f8b2-5d62-8012-7e517cbbe59e.jpg|1085|ben-10-ccg|Series 1|
Kevin|797390|30|https://api.ccgtrader.co.uk/uploads/_/originals/a384b56f-4dd0-5fbb-9a49-aba495e9689f.jpg|1085|ben-10-ccg|Series 1|
Heatblast|797391|40|https://api.ccgtrader.co.uk/uploads/_/originals/f5fe0a0a-21d5-583f-84e1-d4e985d12042.jpg|1085|ben-10-ccg|Series 1|
Megawhatt|341266|20|https://api.ccgtrader.co.uk/uploads/_/originals/c9f9999f-7435-5955-adfd-64e24efd27ca.jpg|1085|ben-10-ccg|Series 1|
Joey|341267|10|https://api.ccgtrader.co.uk/uploads/_/originals/9525cfd8-b38d-50a9-a699-69731e4d464b.jpg|1085|ben-10-ccg|Series 1|
Rojo|341268|10|https://api.ccgtrader.co.uk/uploads/_/originals/7fd048b0-10bd-5325-9db5-552ae3005dec.jpg|1085|ben-10-ccg|Series 1|
