name|id|rarity|imgURL|setID|game|set|date
Kunai|278401|10|https://api.ccgtrader.co.uk/uploads/_/originals/fb41498b-1cd8-43ea-965b-2eb28180511a.jpg|882|naruto-ccg|The Path to Hokage|
Cross-Shaped Shuriken|278402|10|https://api.ccgtrader.co.uk/uploads/_/originals/2e3c5b2c-8855-4ed2-8b64-05f7da7d3e23.jpg|882|naruto-ccg|The Path to Hokage|
Sexy Jutsu|278403|10|https://api.ccgtrader.co.uk/uploads/_/originals/fb775170-b8d9-4431-913a-683f56eff1a3.jpg|882|naruto-ccg|The Path to Hokage|
Harem Jutsu|278404|20|https://api.ccgtrader.co.uk/uploads/_/originals/5dcb9cbc-f57e-4a31-9efe-9fe551560447.jpg|882|naruto-ccg|The Path to Hokage|
Multi Shadow Clone Jutsu|278405|30|https://api.ccgtrader.co.uk/uploads/_/originals/20112ca8-50e7-49e8-862d-a3a6499053a9.jpg|882|naruto-ccg|The Path to Hokage|
8 Trigram Divination Seal Spell Formula|278406|10|https://api.ccgtrader.co.uk/uploads/_/originals/bcdc7d99-9ec4-4450-9313-f4aa83f17840.jpg|882|naruto-ccg|The Path to Hokage|
Sharingan Eye|278407|30|https://api.ccgtrader.co.uk/uploads/_/originals/b71a7183-c7ea-49b7-bf74-4ebf7c664d97.jpg|882|naruto-ccg|The Path to Hokage|
Crystal Ball Jutsu|278408|2|https://api.ccgtrader.co.uk/uploads/_/originals/42c76f39-6402-45ab-891f-dbefd91c8e5d.jpg|882|naruto-ccg|The Path to Hokage|
A Thousand Years of Death|278409|10|https://api.ccgtrader.co.uk/uploads/_/originals/e19a0258-df4a-463a-9814-be39e763daf9.jpg|882|naruto-ccg|The Path to Hokage|
Fire Style: Fire Ball Jutsu|278410|20|https://api.ccgtrader.co.uk/uploads/_/originals/59f4a0db-d6cc-47df-a902-8a40a6ce339a.jpg|882|naruto-ccg|The Path to Hokage|
Shared-instinct Assassination Jutsu|278411|2|https://api.ccgtrader.co.uk/uploads/_/originals/f8ce64cb-d53c-4920-96df-8778f313ab17.jpg|882|naruto-ccg|The Path to Hokage|
Water Clone Jutsu|278412|2|https://api.ccgtrader.co.uk/uploads/_/originals/545878e4-8f03-4a85-953b-8209f5a80e1a.jpg|882|naruto-ccg|The Path to Hokage|
Hidden Mist Jutsu|278413|20|https://api.ccgtrader.co.uk/uploads/_/originals/b38048ea-9e46-4791-a304-297814aa7697.jpg|882|naruto-ccg|The Path to Hokage|
Silent Killing Jutsu|278414|30|https://api.ccgtrader.co.uk/uploads/_/originals/3768c085-6fa9-44b5-b46d-ddc2bfa1e4eb.jpg|882|naruto-ccg|The Path to Hokage|
Clone Jutsu|278415|10|https://api.ccgtrader.co.uk/uploads/_/originals/2d3c2dc7-b1d7-4751-a73f-1e4e66e7a423.jpg|882|naruto-ccg|The Path to Hokage|
Transformation Jutsu|278416|10|https://api.ccgtrader.co.uk/uploads/_/originals/e1073832-d257-4208-97fe-ec23229815b4.jpg|882|naruto-ccg|The Path to Hokage|
Substitution Jutsu|278417|10|https://api.ccgtrader.co.uk/uploads/_/originals/818ab67d-3a2c-412e-8ab7-ac695b6e9d0d.jpg|882|naruto-ccg|The Path to Hokage|
Disguise Jutsu|278418|10|https://api.ccgtrader.co.uk/uploads/_/originals/dcff1220-1484-464a-83e5-3cf767a75631.jpg|882|naruto-ccg|The Path to Hokage|
Evil Illusion: Death Mirage Jutsu|278419|20|https://api.ccgtrader.co.uk/uploads/_/originals/9f059a8f-b9c0-4840-a49d-b30c68c9d8db.jpg|882|naruto-ccg|The Path to Hokage|
Escape Jutsu|278420|10|https://api.ccgtrader.co.uk/uploads/_/originals/a090ae97-9b2a-4d9c-a6f5-550e7f6cb956.jpg|882|naruto-ccg|The Path to Hokage|
Earth Style: Headhunter Jutsu|278421|10|https://api.ccgtrader.co.uk/uploads/_/originals/7e63f330-73e9-45d9-8941-74787a6cd142.jpg|882|naruto-ccg|The Path to Hokage|
Mind Transfer Jutsu|278422|10|https://api.ccgtrader.co.uk/uploads/_/originals/63691563-66b9-4f42-a664-eaea5917b601.jpg|882|naruto-ccg|The Path to Hokage|
Shadow Possession Jutsu|278423|2|https://api.ccgtrader.co.uk/uploads/_/originals/7fac8425-5bca-4412-ab30-3969ff0e420e.jpg|882|naruto-ccg|The Path to Hokage|
Expansion Jutsu|278424|10|https://api.ccgtrader.co.uk/uploads/_/originals/45da588c-2343-4dee-848f-c9eb00d6d149.jpg|882|naruto-ccg|The Path to Hokage|
Zabuza Momochi|278508|30|https://api.ccgtrader.co.uk/uploads/_/originals/ad8d0a32-c4d5-425c-90f4-806cae30aa15.jpg|882|naruto-ccg|The Path to Hokage|
Shadow Clone Jutsu|278425|2|https://api.ccgtrader.co.uk/uploads/_/originals/910c66b1-557e-493f-abf7-5d7559cdfbf7.jpg|882|naruto-ccg|The Path to Hokage|
Leaf Hurricanes|278426|20|https://api.ccgtrader.co.uk/uploads/_/originals/b2ee5b99-a10f-4501-a90a-c491e29859ff.jpg|882|naruto-ccg|The Path to Hokage|
Leaf Whirlwind|278427|10|https://api.ccgtrader.co.uk/uploads/_/originals/82bfbd0d-637f-4896-9017-f9f447ece4f6.jpg|882|naruto-ccg|The Path to Hokage|
Ninja Art of Beast Mimicry: All-Fours Jutsu|278428|10|https://api.ccgtrader.co.uk/uploads/_/originals/caa721f1-67eb-4922-8496-3f0811c494a2.jpg|882|naruto-ccg|The Path to Hokage|
Demon Wind Shuriken Windmill of Shadows|278429|2|https://api.ccgtrader.co.uk/uploads/_/originals/efa974e8-13e9-4cf2-bde1-bbb665e7b719.jpg|882|naruto-ccg|The Path to Hokage|
Lightning Blade|599619|48|https://api.ccgtrader.co.uk/uploads/_/originals/7eb93cc6-ddb4-4a5c-a268-b8791074ab5f.jpg|882|naruto-ccg|The Path to Hokage|
Guillotine Sword|278431|2|https://api.ccgtrader.co.uk/uploads/_/originals/81cdc6f3-7a05-46af-8451-23d8ef3a5127.jpg|882|naruto-ccg|The Path to Hokage|
Water Prison Jutsu|278432|10|https://api.ccgtrader.co.uk/uploads/_/originals/565d5970-0864-4b7f-9fcb-dce6b06de51b.jpg|882|naruto-ccg|The Path to Hokage|
Water Style: Water Dragon Jutsu|278433|10|https://api.ccgtrader.co.uk/uploads/_/originals/d1de1d36-9f4d-40b2-a9d2-3a3b701d5840.jpg|882|naruto-ccg|The Path to Hokage|
Water Style: Giant Vortex Jutsu|278434|30|https://api.ccgtrader.co.uk/uploads/_/originals/6a6b525c-606e-4ffa-b5d2-0fe51ba03727.jpg|882|naruto-ccg|The Path to Hokage|
A Thousand Needles of Death|278435|20|https://api.ccgtrader.co.uk/uploads/_/originals/161619db-5fc9-47b8-8423-d29601dcada3.jpg|882|naruto-ccg|The Path to Hokage|
Crystal Ice Mirror|599620|48|https://api.ccgtrader.co.uk/uploads/_/originals/d89663cc-02f7-4639-85bd-b3c263f1de74.jpg|882|naruto-ccg|The Path to Hokage|
Shadow Shuriken Jutsu|278437|10|https://api.ccgtrader.co.uk/uploads/_/originals/7a061f01-f047-42e7-a81f-4324a90e81e5.jpg|882|naruto-ccg|The Path to Hokage|
Sprinting in the Mist Jutsu|278438|10|https://api.ccgtrader.co.uk/uploads/_/originals/a6f4f33e-63d1-4237-8d0a-93bbed5c055e.jpg|882|naruto-ccg|The Path to Hokage|
Parasitic Insect Jutsu|278439|20|https://api.ccgtrader.co.uk/uploads/_/originals/cb0e00d5-832b-411e-ace4-733858681d26.jpg|882|naruto-ccg|The Path to Hokage|
Tree Climbing Training|278440|10|https://api.ccgtrader.co.uk/uploads/_/originals/ccf6bb75-025a-43c1-968a-b934335a1047.jpg|882|naruto-ccg|The Path to Hokage|
Summoning Earth Style: Fanged Pursuit Jutsu|278441|10|https://api.ccgtrader.co.uk/uploads/_/originals/4980c71a-7afb-4a68-8220-cd22814a3ffd.jpg|882|naruto-ccg|The Path to Hokage|
Byakugan|278442|30|https://api.ccgtrader.co.uk/uploads/_/originals/88238022-c75d-4c4c-9627-9ff7e98c659b.jpg|882|naruto-ccg|The Path to Hokage|
Ichiraku Noodle Shop|278443|10|https://api.ccgtrader.co.uk/uploads/_/originals/83e66666-5a89-4277-ad93-b1b62dd835da.jpg|882|naruto-ccg|The Path to Hokage|
An Outcast's Dream|278444|10|https://api.ccgtrader.co.uk/uploads/_/originals/b55471ec-88ad-4af7-9456-7806f525cd50.jpg|882|naruto-ccg|The Path to Hokage|
Leaf Headband|278445|20|https://api.ccgtrader.co.uk/uploads/_/originals/36f2488d-aed3-46d1-b4cc-3e5f84f8f3c8.jpg|882|naruto-ccg|The Path to Hokage|
A Kind Teacher|278446|2|https://api.ccgtrader.co.uk/uploads/_/originals/f2aeffc5-30cd-44a3-b89b-85b0ad756ed8.jpg|882|naruto-ccg|The Path to Hokage|
Mission of Capturing the Missing Pet Tora|278448|10|https://api.ccgtrader.co.uk/uploads/_/originals/01c34a58-8222-4710-b6ca-34128fadf7f8.jpg|882|naruto-ccg|The Path to Hokage|
Make Out Paradise|278449|10|https://api.ccgtrader.co.uk/uploads/_/originals/625ca05b-ac81-4c7d-942e-fa7f750aa21a.jpg|882|naruto-ccg|The Path to Hokage|
An Accident|278450|20|https://api.ccgtrader.co.uk/uploads/_/originals/1a603acd-f48f-43a9-921f-77900ed6842f.jpg|882|naruto-ccg|The Path to Hokage|
Lone Avenger|278451|10|https://api.ccgtrader.co.uk/uploads/_/originals/b03bde21-e2b9-48cd-807d-f3734443ddd8.jpg|882|naruto-ccg|The Path to Hokage|
Exhaustion of Stamina|278452|20|https://api.ccgtrader.co.uk/uploads/_/originals/8aa11950-adc2-42a9-b45f-f7f93942ad87.jpg|882|naruto-ccg|The Path to Hokage|
Bingo Book|278453|10|https://api.ccgtrader.co.uk/uploads/_/originals/1ae47398-5aa4-4554-bf6d-d1ff64ed6d4f.jpg|882|naruto-ccg|The Path to Hokage|
The Worst Client|278454|10|https://api.ccgtrader.co.uk/uploads/_/originals/daf5a634-27ee-4df2-95f6-bba2cb63dd16.jpg|882|naruto-ccg|The Path to Hokage|
Gato Transport|278455|10|https://api.ccgtrader.co.uk/uploads/_/originals/42d085cd-1ac4-4431-a1c7-db968047c772.jpg|882|naruto-ccg|The Path to Hokage|
Intent to Kill|278456|20|https://api.ccgtrader.co.uk/uploads/_/originals/b5919f81-80dc-4728-8f0d-3c91c1395f40.jpg|882|naruto-ccg|The Path to Hokage|
Inner Sakura|278457|20|https://api.ccgtrader.co.uk/uploads/_/originals/6c5a27cf-6b3d-4424-95c3-1c32c9a12196.jpg|882|naruto-ccg|The Path to Hokage|
Browsing in a Bookstore|278458|10|https://api.ccgtrader.co.uk/uploads/_/originals/3ae9d59f-2b4f-44de-b9a6-cfde4e46e3e2.jpg|882|naruto-ccg|The Path to Hokage|
Three Man Squads|278459|10|https://api.ccgtrader.co.uk/uploads/_/originals/6cd0608f-190e-494a-a801-fa49e4a22226.jpg|882|naruto-ccg|The Path to Hokage|
One Morning|278460|30|https://api.ccgtrader.co.uk/uploads/_/originals/5db82700-3eb1-4adb-957e-2c8bb7677eb1.jpg|882|naruto-ccg|The Path to Hokage|
Failure|278461|10|https://api.ccgtrader.co.uk/uploads/_/originals/2c5807af-a84f-458c-b480-f0ca98a74ac7.jpg|882|naruto-ccg|The Path to Hokage|
Ninja Academy|278462|10|https://api.ccgtrader.co.uk/uploads/_/originals/a60ba199-23a2-4a35-a2a3-2835bf484adb.jpg|882|naruto-ccg|The Path to Hokage|
After the Battle|278463|30|https://api.ccgtrader.co.uk/uploads/_/originals/44100196-5fc2-41c6-8b2e-e42173610df4.jpg|882|naruto-ccg|The Path to Hokage|
Leaf Ninja Forces|278464|10|https://api.ccgtrader.co.uk/uploads/_/originals/df1b4342-379a-4181-8695-84b3910301e5.jpg|882|naruto-ccg|The Path to Hokage|
Battle of Clones|278465|10|https://api.ccgtrader.co.uk/uploads/_/originals/293175e7-10cd-465a-9ad3-5513c845af7b.jpg|882|naruto-ccg|The Path to Hokage|
Oath of Pain|278466|10|https://api.ccgtrader.co.uk/uploads/_/originals/b114569a-127e-4a16-88c0-e6f70e5c1f69.jpg|882|naruto-ccg|The Path to Hokage|
The Hero Appears!|278467|20|https://api.ccgtrader.co.uk/uploads/_/originals/16735256-086d-47ca-8c53-97adbd21a012.jpg|882|naruto-ccg|The Path to Hokage|
The Most Unpredictable Ninja|278468|10|https://api.ccgtrader.co.uk/uploads/_/originals/67917873-d0ff-4da3-acc2-87facd421f9e.jpg|882|naruto-ccg|The Path to Hokage|
Blood of the Uchiha Clan|278469|10|https://api.ccgtrader.co.uk/uploads/_/originals/1bb9cfd6-3908-4c97-845c-9b117bb878aa.jpg|882|naruto-ccg|The Path to Hokage|
Coward|278470|2|https://api.ccgtrader.co.uk/uploads/_/originals/bcde7943-04e3-43e3-bf92-00c25070a16a.jpg|882|naruto-ccg|The Path to Hokage|
Seesaw Battle|278471|10|https://api.ccgtrader.co.uk/uploads/_/originals/1f3d9da6-7786-466e-a36d-22cf9b00e900.jpg|882|naruto-ccg|The Path to Hokage|
Kakashi's Foresight|278472|30|https://api.ccgtrader.co.uk/uploads/_/originals/1ae21b2e-a4e8-450a-80b3-f6e626fd0093.jpg|882|naruto-ccg|The Path to Hokage|
Gathering Herbs|278473|30|https://api.ccgtrader.co.uk/uploads/_/originals/918d7f8a-ebdc-474b-b66a-1454a1c61c4a.jpg|882|naruto-ccg|The Path to Hokage|
The Worst for Last|278474|20|https://api.ccgtrader.co.uk/uploads/_/originals/739796fd-852a-4087-9aad-57fa5f34e9a9.jpg|882|naruto-ccg|The Path to Hokage|
Public Execution|278475|10|https://api.ccgtrader.co.uk/uploads/_/originals/ca52e208-0b3e-4ae2-9e48-e2c52bc61390.jpg|882|naruto-ccg|The Path to Hokage|
Unwanted Child|278476|10|https://api.ccgtrader.co.uk/uploads/_/originals/ab919dbf-e9cb-4b98-ab15-cf3fd52baa58.jpg|882|naruto-ccg|The Path to Hokage|
Look for the Red Four-Leaf Clover|278477|10|https://api.ccgtrader.co.uk/uploads/_/originals/0572c635-9083-4fee-afe6-67d0eb169ebf.jpg|882|naruto-ccg|The Path to Hokage|
Left Behind|278478|10|https://api.ccgtrader.co.uk/uploads/_/originals/2928c62e-6aed-45bc-b02b-0e9161864611.jpg|882|naruto-ccg|The Path to Hokage|
Specific Instruction|278479|10|https://api.ccgtrader.co.uk/uploads/_/originals/2166e6c2-a5a0-40b1-966b-32f4e8c451c8.jpg|882|naruto-ccg|The Path to Hokage|
Teachings of the Previous Hokage|278480|10|https://api.ccgtrader.co.uk/uploads/_/originals/fe438f5e-0792-465b-8ebb-15b6d1d09cb6.jpg|882|naruto-ccg|The Path to Hokage|
Small Act of Courage|278481|10|https://api.ccgtrader.co.uk/uploads/_/originals/8ec05447-1496-4616-89e6-383970c468e7.jpg|882|naruto-ccg|The Path to Hokage|
Shooting Star|278482|2|https://api.ccgtrader.co.uk/uploads/_/originals/aed06851-2883-4b4a-b097-b88557c01e07.jpg|882|naruto-ccg|The Path to Hokage|
Manji Battle Formation|278483|10|https://api.ccgtrader.co.uk/uploads/_/originals/da7ec845-9414-465f-a158-0d8c2d55b332.jpg|882|naruto-ccg|The Path to Hokage|
Revival|278484|20|https://api.ccgtrader.co.uk/uploads/_/originals/7f06b34d-41e8-4638-8197-8aedeb162d47.jpg|882|naruto-ccg|The Path to Hokage|
Naruto Uzumaki|278485|10|https://api.ccgtrader.co.uk/uploads/_/originals/1eb8f03b-79c4-4c3e-8fcc-9a12aa3260a8.jpg|882|naruto-ccg|The Path to Hokage|
Sasuke Uchiha|278486|20|https://api.ccgtrader.co.uk/uploads/_/originals/21838594-fc7b-46d6-b556-e19cf2605251.jpg|882|naruto-ccg|The Path to Hokage|
Sakura Haruno|278487|20|https://api.ccgtrader.co.uk/uploads/_/originals/e02df507-6abf-4940-9c58-855894af029f.jpg|882|naruto-ccg|The Path to Hokage|
Ino Yamanaka|278488|10|https://api.ccgtrader.co.uk/uploads/_/originals/41e74923-4530-4f76-baab-3be82d17e05f.jpg|882|naruto-ccg|The Path to Hokage|
Shikamaru Nara|278489|10|https://api.ccgtrader.co.uk/uploads/_/originals/75568782-fd68-4217-a672-7a5407a9e81e.jpg|882|naruto-ccg|The Path to Hokage|
Choji Akimichi|278490|10|https://api.ccgtrader.co.uk/uploads/_/originals/58c411b8-bdd0-440d-90e4-051f4d179491.jpg|882|naruto-ccg|The Path to Hokage|
Konohamaru|278491|10|https://api.ccgtrader.co.uk/uploads/_/originals/95d72cc3-abf0-4c4b-b554-5693c4ef1cd0.jpg|882|naruto-ccg|The Path to Hokage|
Iruka Umino|278492|10|https://api.ccgtrader.co.uk/uploads/_/originals/cc1b787b-be85-4e6c-91cf-b260901c2a8c.jpg|882|naruto-ccg|The Path to Hokage|
Mizuki|278493|10|https://api.ccgtrader.co.uk/uploads/_/originals/37a7f308-3a3e-417f-a096-6ba9b21be747.jpg|882|naruto-ccg|The Path to Hokage|
Ebisu|278494|10|https://api.ccgtrader.co.uk/uploads/_/originals/c2616c07-5eae-4dc2-8fe3-4bfce9813d2f.jpg|882|naruto-ccg|The Path to Hokage|
Kakashi Hatake|278495|20|https://api.ccgtrader.co.uk/uploads/_/originals/75119a70-0dc3-4096-8742-7f85fe94da18.jpg|882|naruto-ccg|The Path to Hokage|
Asuma Sarutobi|278496|10|https://api.ccgtrader.co.uk/uploads/_/originals/ad92dda7-88e4-470c-8d8e-21d95fcf39d4.jpg|882|naruto-ccg|The Path to Hokage|
The Third Hokage|278497|20|https://api.ccgtrader.co.uk/uploads/_/originals/064d434c-51df-4c13-8ad8-b974498ecacb.jpg|882|naruto-ccg|The Path to Hokage|
The Demon Brothers Gouzu|278498|10|https://api.ccgtrader.co.uk/uploads/_/originals/63e43117-170c-437b-aecd-a69b17e4a256.jpg|882|naruto-ccg|The Path to Hokage|
The Demon Brothers Meizu|278499|10|https://api.ccgtrader.co.uk/uploads/_/originals/6c53b73c-9c66-4055-a3d8-6c3ff4ff13b8.jpg|882|naruto-ccg|The Path to Hokage|
Haku|278500|2|https://api.ccgtrader.co.uk/uploads/_/originals/ce6df1fb-d530-44d6-ad4f-544b0b0e6f8d.jpg|882|naruto-ccg|The Path to Hokage|
Haku|278501|20|https://api.ccgtrader.co.uk/uploads/_/originals/f10f832a-8994-4df2-860a-f2157983875e.jpg|882|naruto-ccg|The Path to Hokage|
Zabuza Momochi|278502|10|https://api.ccgtrader.co.uk/uploads/_/originals/f3661778-eb0d-41af-983f-506ba9e4804a.jpg|882|naruto-ccg|The Path to Hokage|
Iruka Umino|278506|30|https://api.ccgtrader.co.uk/uploads/_/originals/6027ae29-826a-41c1-bd1e-1d26829413aa.jpg|882|naruto-ccg|The Path to Hokage|
Kakashi Hatake|278507|30|https://api.ccgtrader.co.uk/uploads/_/originals/274d280c-36aa-4371-a719-07b0e5e8b41f.jpg|882|naruto-ccg|The Path to Hokage|
Naruto Uzumaki|278509|10|https://api.ccgtrader.co.uk/uploads/_/originals/7af2161f-cfc8-439a-9046-0edcb215fe71.jpg|882|naruto-ccg|The Path to Hokage|
Sasuke Uchiha|278510|10|https://api.ccgtrader.co.uk/uploads/_/originals/99137398-8d14-4731-a956-244925fe4331.jpg|882|naruto-ccg|The Path to Hokage|
Sakura Haruno|278511|10|https://api.ccgtrader.co.uk/uploads/_/originals/3645f75f-1f9a-4558-86ec-f6bcc32096a5.jpg|882|naruto-ccg|The Path to Hokage|
Kiba Inuzuka|278512|10|https://api.ccgtrader.co.uk/uploads/_/originals/0523fb6b-0719-4ea8-82ad-b4e7479c6512.jpg|882|naruto-ccg|The Path to Hokage|
Shino Aburame|278513|10|https://api.ccgtrader.co.uk/uploads/_/originals/9d3d8c92-1f15-447a-af3a-a15c7f0685a5.jpg|882|naruto-ccg|The Path to Hokage|
Hinata Hyuga|278514|20|https://api.ccgtrader.co.uk/uploads/_/originals/ef360339-28a7-43d3-ae10-ef6e486e6b06.jpg|882|naruto-ccg|The Path to Hokage|
Rock Lee|278515|10|https://api.ccgtrader.co.uk/uploads/_/originals/408b980d-7334-4f28-91c5-74620b05537c.jpg|882|naruto-ccg|The Path to Hokage|
