name|id|rarity|imgURL|setID|game|set|date
Sora (level 1)|372515|20|https://api.ccgtrader.co.uk/uploads/_/originals/69d6f529-fc51-4f19-b69d-aa4dc1e26783.jpg|1189|kingdom-hearts-tcg|KHTCG: Base Set|2007-11-15
Sora (level 2)|372516|20|https://api.ccgtrader.co.uk/uploads/_/originals/f4084021-00e3-4cb1-a266-6be6cfa4c1b7.jpg|1189|kingdom-hearts-tcg|KHTCG: Base Set|2007-11-15
Sora (level 3)|372517|20|https://api.ccgtrader.co.uk/uploads/_/originals/d304f39c-b459-417a-9de9-0a5625d6b503.jpg|1189|kingdom-hearts-tcg|KHTCG: Base Set|2007-11-15
Donald Duck (level 1)|372518|10|https://api.ccgtrader.co.uk/uploads/_/originals/6ff4c7ca-3598-4a24-84d7-76361ca4a3b4.jpg|1189|kingdom-hearts-tcg|KHTCG: Base Set|2007-11-15
Donald Duck (level 2)|372519|10|https://api.ccgtrader.co.uk/uploads/_/originals/742bf30c-a544-42da-8053-849ae8d0bebf.jpg|1189|kingdom-hearts-tcg|KHTCG: Base Set|2007-11-15
Donald Duck (level 3)|372520|20|https://api.ccgtrader.co.uk/uploads/_/originals/89551fdb-c167-41cc-97b0-59c932273def.jpg|1189|kingdom-hearts-tcg|KHTCG: Base Set|2007-11-15
Goofy (level 1)|372521|10|https://api.ccgtrader.co.uk/uploads/_/originals/f84adafe-7fed-486a-aa65-2ebbead24527.jpg|1189|kingdom-hearts-tcg|KHTCG: Base Set|2007-11-15
Goofy (level 2)|372522|10|https://api.ccgtrader.co.uk/uploads/_/originals/f87d5361-f539-4033-b680-a0f029f24862.jpg|1189|kingdom-hearts-tcg|KHTCG: Base Set|2007-11-15
Goofy (level 3)|372523|20|https://api.ccgtrader.co.uk/uploads/_/originals/61d0e18a-e1c3-4413-a272-056a8e403d95.jpg|1189|kingdom-hearts-tcg|KHTCG: Base Set|2007-11-15
Aladdin (level 1)|599888|10|https://api.ccgtrader.co.uk/uploads/_/originals/6b79846a-32d5-46b3-96f8-7ec5cbfe9a55.jpg|1189|kingdom-hearts-tcg|KHTCG: Base Set|2007-11-15
