name|id|rarity|imgURL|setID|game|set|date
旭 チヅル|966551|50|https://api.ccgtrader.co.uk/uploads/_/originals/f83e9c1c-ac9a-47cd-98d7-af816352696d.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
三取 タイガ|966552|50|https://api.ccgtrader.co.uk/uploads/_/originals/916083cf-4d03-4890-bcae-303c8ece7445.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
アルフレド・イースター|966553|50|https://api.ccgtrader.co.uk/uploads/_/originals/f00d7d56-b5d9-4561-82ee-326741ef7877.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
敷島 ヒカル|966554|50|https://api.ccgtrader.co.uk/uploads/_/originals/ac09580c-0fea-4611-b003-b01f377b9621.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
エイリッヒ・ダルマイヤ|966555|50|https://api.ccgtrader.co.uk/uploads/_/originals/456ef425-980e-46d0-b0bc-5978ba6af127.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
大堂ヴォルフ|966556|50|https://api.ccgtrader.co.uk/uploads/_/originals/c660843d-649b-49ba-8b2a-a28ed6e63dbb.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
星雄ゲルダ|966557|50|https://api.ccgtrader.co.uk/uploads/_/originals/76e0574d-9aa9-47d4-860b-8fcebbcbd143.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
レオナ・メリタ|966558|50|https://api.ccgtrader.co.uk/uploads/_/originals/cb8e95d7-37b8-4f74-ad40-f2e3f497af3e.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
王塚 シダルダ|966559|50|https://api.ccgtrader.co.uk/uploads/_/originals/cd69ded8-47c2-4a22-9cc1-0e8c0d408287.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
岳田 リツコ|966560|50|https://api.ccgtrader.co.uk/uploads/_/originals/1564a079-e134-401d-815d-9c56d032a4d0.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
常磐シャンティ|966561|50|https://api.ccgtrader.co.uk/uploads/_/originals/0bafc2f3-ec4f-4c9b-bd78-1575e0c24834.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
パドマ・アステラス|966562|50|https://api.ccgtrader.co.uk/uploads/_/originals/a32fdc01-8a88-4e35-af7a-2f1447f3ed69.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
イソタケル|966563|30|https://api.ccgtrader.co.uk/uploads/_/originals/bf60a075-26d5-4b4a-a749-63bfbe9686c6.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
オオヤマツミ|966564|30|https://api.ccgtrader.co.uk/uploads/_/originals/a3453c81-1f13-4e19-b740-68720228fdb3.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
葛城|966565|20|https://api.ccgtrader.co.uk/uploads/_/originals/64a0dd1b-ef7b-4b31-9b5e-eb6488c1e8f6.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
葛城 弐|966566|20|https://api.ccgtrader.co.uk/uploads/_/originals/6cff4ece-0628-4f43-a852-c7dc4b775e8b.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
クシナダヒメ|966567|48|https://api.ccgtrader.co.uk/uploads/_/originals/81c8af6a-f1b4-49fd-8766-736b35a63b60.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
鞍馬|966568|10|https://api.ccgtrader.co.uk/uploads/_/originals/a927ae54-a2d4-4bc4-b8b8-ccad0ef5482f.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
サルタヒコ|966569|30|https://api.ccgtrader.co.uk/uploads/_/originals/6ac26b85-e691-4c7b-b559-4565964d6535.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
タケミカヅチ|966570|48|https://api.ccgtrader.co.uk/uploads/_/originals/fd210254-e4a3-4bd8-9051-eac5bef75bfe.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
タケミナカタ|966571|10|https://api.ccgtrader.co.uk/uploads/_/originals/1bc82065-6404-406a-907c-47015b7ea6fc.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
ヤマタノオロチ|966572|48|https://api.ccgtrader.co.uk/uploads/_/originals/7f146348-a50f-4384-8224-6bcd35256b24.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
アウグル|966573|10|https://api.ccgtrader.co.uk/uploads/_/originals/9707b9d4-3e40-4159-ace2-4c62f0e21d77.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
アトラス|966574|30|https://api.ccgtrader.co.uk/uploads/_/originals/6bab2e76-3374-4b26-a4d9-8b2bbb021f92.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
アンドロメダ|966575|48|https://api.ccgtrader.co.uk/uploads/_/originals/860ded81-8be9-4c58-966b-d7fe106a05b8.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
ニケ|966576|30|https://api.ccgtrader.co.uk/uploads/_/originals/ff85e811-c0d6-43d6-85f2-eecef6998614.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
ハルモニア|966577|48|https://api.ccgtrader.co.uk/uploads/_/originals/91675315-4f3c-4707-80b7-d9a347be68d2.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
ヒュドラ|966578|30|https://api.ccgtrader.co.uk/uploads/_/originals/b476a189-61e1-4a31-8205-ba41a8065649.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
フォボス|966579|30|https://api.ccgtrader.co.uk/uploads/_/originals/5b7aa504-b3b2-4e47-9be8-d2a5a1e57b45.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
プロペータ|966580|20|https://api.ccgtrader.co.uk/uploads/_/originals/2b1c7760-6294-400c-a27c-ead0304d40f7.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
プロペータⅡ|966581|20|https://api.ccgtrader.co.uk/uploads/_/originals/e7160dbd-db3d-46b7-a4a8-3cfa3eb057fb.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
ペルセウス|966582|48|https://api.ccgtrader.co.uk/uploads/_/originals/a9d56e46-083e-4ee7-b199-1d63f906026e.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
アバドン|966583|48|https://api.ccgtrader.co.uk/uploads/_/originals/82dfe34a-b563-4b39-928d-34ad9abcd54b.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
ヴィアベル|966584|10|https://api.ccgtrader.co.uk/uploads/_/originals/810cb177-3571-4c30-84ad-c17f01c5b4d8.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
ウコバチ|966585|30|https://api.ccgtrader.co.uk/uploads/_/originals/f09cbfef-3880-4dca-9cbd-7f9eb07a59b2.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
ゴモリー|966586|48|https://api.ccgtrader.co.uk/uploads/_/originals/5e3a06bc-2555-4694-bbdf-05616b7da0c1.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
ザルク|966587|10|https://api.ccgtrader.co.uk/uploads/_/originals/2d33a2da-d3c8-4664-890d-ef122c5a1451.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
ザルク Ⅱ|966588|10|https://api.ccgtrader.co.uk/uploads/_/originals/a44ce3b0-594c-4564-ad7e-d6a0fa3bf4f8.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
シュプリンゲン|966589|10|https://api.ccgtrader.co.uk/uploads/_/originals/27f1940e-60f0-4ea1-9b88-fe8d1b84d748.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
シュプリンゲンⅡ|966590|10|https://api.ccgtrader.co.uk/uploads/_/originals/8a5a0670-c8ea-43a3-b4c2-51d7eb6c5b16.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
シルト|966591|10|https://api.ccgtrader.co.uk/uploads/_/originals/40ce9541-9255-415f-a4e8-dc435b06ccd6.jpg|5017|dreadnought-tcg|Booster Pack Chapter 1: Those Who Do Not Fear Even Gods|2015-05-28
