name|id|rarity|imgURL|setID|game|set|date
Bart|793577|30|https://api.ccgtrader.co.uk/_/assets/s65k8h9qoao0ocs0|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Homer|793578|30|https://api.ccgtrader.co.uk/_/assets/q53jiczx8mos444c|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Krusty|793579|30|https://api.ccgtrader.co.uk/_/assets/lt58p9wz3e8swogc|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Lisa|793580|30|https://api.ccgtrader.co.uk/_/assets/t6037hbgxeog8cw8|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Mr. Burns|793581|30|https://api.ccgtrader.co.uk/_/assets/jo2e21iqkeg4gogg|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Apu Nahasapeemapetilon|134341|10|https://api.ccgtrader.co.uk/_/assets/p9vvnlh47w0scsgw|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Barney Gumble|134344|10|https://api.ccgtrader.co.uk/_/assets/rl6634qe4g0004cg|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Bartman|134348|30|https://api.ccgtrader.co.uk/_/assets/mhbl8xrene8s4wsk|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Bartman|797526|30||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Bleeding Gums Murphy|134349|30|https://api.ccgtrader.co.uk/_/assets/d553dflajtsksg0w|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Bleeding Gums Murphy|797527|30||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Blinky|134350|10|https://api.ccgtrader.co.uk/_/assets/mbd2xcz8o2okgcg4|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Bobo|134351|10|https://api.ccgtrader.co.uk/_/assets/npgwdihymdcw44ww|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Brad Goodman|134353|10|https://api.ccgtrader.co.uk/_/assets/sgenhu7crxwcg8kg|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Bumblebee Man|134354|10|https://api.ccgtrader.co.uk/_/assets/26iis6j7csqscokk|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Captain McCallister|134357|10|https://api.ccgtrader.co.uk/_/assets/69c9ctpkjrksok4c|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Carl Carlson|134358|10|https://api.ccgtrader.co.uk/_/assets/3y8pq5en4qsk84sg|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Chief Clancy Wiggum|134360|10|https://api.ccgtrader.co.uk/_/assets/nrqrt5bznfkkwsgw|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Cletus Del Roy|134362|10|https://api.ccgtrader.co.uk/_/assets/9rgc9w9yfu4o8sw8|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Comic Book Guy|134364|30|https://api.ccgtrader.co.uk/_/assets/rcw9i7wow80gks8s|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Comic Book Guy|797523|30||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
The Collector|134480|1|https://api.ccgtrader.co.uk/_/assets/7vmlvel9c084kkgs|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
The Collector|797556|1||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Dancin' Homer|134365|30|https://api.ccgtrader.co.uk/_/assets/9d7210ohaxc80csg|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Dancin' Homer|797521|30|https://api.ccgtrader.co.uk/_/assets/6ej1u3xep0wsgoc4|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Disco Stu|134366|10|https://api.ccgtrader.co.uk/_/assets/mdnj2elbgb4cs80g|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Dolph|134367|30|https://api.ccgtrader.co.uk/_/assets/bv63ricfo3s40ook|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Dolph|797520|30||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Dr. Julius Hibbert|134368|10|https://api.ccgtrader.co.uk/_/assets/97iwdyzeyqccs84k|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Dr. Marvin Monroe|134369|10|https://api.ccgtrader.co.uk/_/assets/sa3vvhfe528g8gko|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Dr. Nick Riviera|134370|30|https://api.ccgtrader.co.uk/_/assets/8ooyuxlsrv48wos8|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Dr. Nick Riviera|797519|30||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Duffman|134371|30|https://api.ccgtrader.co.uk/_/assets/bbspt50xzvkks044|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Duffman|797518|30||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Edna Krabappel|134373|10|https://api.ccgtrader.co.uk/_/assets/94b72b9iofswsk8c|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Fat Tony D'Amico|134377|30|https://api.ccgtrader.co.uk/_/assets/imshmontsv4kco44|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Fat Tony D'Amico|797525|30||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Future Burns|134379|30|https://api.ccgtrader.co.uk/_/assets/8and41h0zv0o8c0c|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Future Burns|797528|30||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Gil|134381|10|https://api.ccgtrader.co.uk/_/assets/hou9weunvn4scs4w|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Grampa Simpson|134382|10|https://api.ccgtrader.co.uk/_/assets/bqbkgl2r5q0wwc8k|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Groundskeeper Willie|134383|30|https://api.ccgtrader.co.uk/_/assets/9agjbtpy6zgggo4w|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Groundskeeper Willie|797530|30||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Hank Scorpio|134385|30|https://api.ccgtrader.co.uk/_/assets/6uky9r3ow38csko4|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Hank Scorpio|797532|30||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Hans Moleman|134386|10|https://api.ccgtrader.co.uk/_/assets/mf4mvtc5gmoss4g4|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Herb Powell|134391|10|https://api.ccgtrader.co.uk/_/assets/8qr3xu3s6000cck4|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Itchy Scratchy|134394|30|https://api.ccgtrader.co.uk/_/assets/gyjun8pkf60488o8|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Itchy Scratchy|797534|30||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Janey Powell|134395|30|https://api.ccgtrader.co.uk/_/assets/nw5828bdozk484w8|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Janey Powell|797535|30||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Jasper|134396|10|https://api.ccgtrader.co.uk/_/assets/t2mla5trvrk8swck|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Jimbo Jones|134397|30|https://api.ccgtrader.co.uk/_/assets/mcj09v4wm40swkgs|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Jimbo Jones|797536|30||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Kang Kodos|134399|30|https://api.ccgtrader.co.uk/_/assets/kks9iaknhyoo0owg|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Kang Kodos|797537|30||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Kearney|134400|30|https://api.ccgtrader.co.uk/_/assets/iknyr1n8bdw0o0kc|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Kearney|797538|30||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Kent Brockman|134401|10|https://api.ccgtrader.co.uk/_/assets/qmylqypag2ok0w84|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Lenny|134410|10|https://api.ccgtrader.co.uk/_/assets/la5pjaij7xwcwgws|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Lunchlady Doris|134413|10|https://api.ccgtrader.co.uk/_/assets/4d83v4k89wg0sswo|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Lurleen Lumpkin|134414|30|https://api.ccgtrader.co.uk/_/assets/bo5fh1knc408wowg|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Lurleen Lumpkin|797539|30||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Maggie Simpson (1)|134415|10|https://api.ccgtrader.co.uk/_/assets/rggq4bibn404gc4g|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Maggie Simpson (2)|144616|10|https://api.ccgtrader.co.uk/_/assets/as0wnead3ogk8gg0|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Maggie Simpson (3)|144617|10|https://api.ccgtrader.co.uk/_/assets/dl03df85sz4swsg8|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Marge Simpson (1)|134416|10|https://api.ccgtrader.co.uk/_/assets/qfjjlf8a1q84c0c0|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Marge Simpson (2)|144618|10|https://api.ccgtrader.co.uk/_/assets/qmjfbrvdpn48ok44|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Marge Simpson (3)|144619|10|https://api.ccgtrader.co.uk/_/assets/c5533936u0gs0wso|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Martin Prince|134417|10|https://api.ccgtrader.co.uk/_/assets/6h4uugy5l9gk0ksw|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Mayor Quimby|134418|30|https://api.ccgtrader.co.uk/_/assets/ta1karo8gn4440k0|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Mayor Quimby|797540|30||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Milhouse Van Houten|134420|10|https://api.ccgtrader.co.uk/_/assets/1xt5j2yxyzdwswss|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Moe Szyslak|134422|10|https://api.ccgtrader.co.uk/_/assets/9satvrr902880gsg|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Mojo the Helper Monkey|134424|10|https://api.ccgtrader.co.uk/_/assets/5krcnsbmcdwc8gcg|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Mr. Teeny|134427|30|https://api.ccgtrader.co.uk/_/assets/el0rremple88skoc|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Mr. Teeny|797541|30||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Helen Lovejoy|134389|10|https://api.ccgtrader.co.uk/_/assets/opdj7q9xgogo8wkg|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Ned Flanders|134428|10|https://api.ccgtrader.co.uk/_/assets/8837twnt1ls0css0|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Nelson Muntz|134429|10|https://api.ccgtrader.co.uk/_/assets/cuwvqczk9g8c4s0k|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Number One|134432|10|https://api.ccgtrader.co.uk/_/assets/h1wxjsxf11wsw84w|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Officer Lou|134434|10|https://api.ccgtrader.co.uk/_/assets/79g9mlf3t544w0ss|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Otto Mann|134435|10|https://api.ccgtrader.co.uk/_/assets/8mcillh1pzgos8gg|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Patty Bouvier|134438|10|https://api.ccgtrader.co.uk/_/assets/a4nuzjadurcwo04s|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Poochie|134441|30|https://api.ccgtrader.co.uk/_/assets/cb5yc2ab7fccs48k|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Poochie|797543|30||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Principal Skinner|134442|10|https://api.ccgtrader.co.uk/_/assets/4kqsq60cm0is08o8|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Professor John Frink|134443|30|https://api.ccgtrader.co.uk/_/assets/hgg4179mztw0g0gk|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Professor John Frink|797544|30||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Rainier Wolfcastle|134444|30|https://api.ccgtrader.co.uk/_/assets/9yj9cho8ew8oookw|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Rainier Wolfcastle|797545|30||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Ralph Wiggum|134445|10|https://api.ccgtrader.co.uk/_/assets/qmkto2ptg34o8g00|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Reverend Lovejoy|134446|10|https://api.ccgtrader.co.uk/_/assets/eip7ozsxem80kkk0|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Rod Todd Flanders|134447|10|https://api.ccgtrader.co.uk/_/assets/3r01jnphxekggc44|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Santa's Little Helper|134449|10|https://api.ccgtrader.co.uk/_/assets/s5y0dxfnmlw8c484|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Selma Bouvier|134453|10|https://api.ccgtrader.co.uk/_/assets/nokdvzvdy8g8k4k8|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Sherri & Terri|134455|10|https://api.ccgtrader.co.uk/_/assets/759b9b2aua040kgk|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Sideshow Bob Terwilliger|134456|30|https://api.ccgtrader.co.uk/_/assets/dnsvfrvaus8c008k|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Sideshow Bob Terwilliger|797547|30||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Sideshow Mel|134457|10|https://api.ccgtrader.co.uk/_/assets/ovcw5jxmh40gkwss|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Waylon Smithers|134489|10|https://api.ccgtrader.co.uk/_/assets/35ezzcljbl2cw8gk|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Snake|134460|10|https://api.ccgtrader.co.uk/_/assets/krkergejhwgko8cw|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Snowball II|134462|10|https://api.ccgtrader.co.uk/_/assets/9qgp74knyf400sww|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Squeaky-Voiced Teen|134471|10|https://api.ccgtrader.co.uk/_/assets/f0x6cpoqc68g8k04|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Stampy|134473|30|https://api.ccgtrader.co.uk/_/assets/4tya4yz3vcw04gcg|587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
Stampy|797551|30||587|the-simpsons-tcg|The Simpsons TCG|2003-09-01
