name|id|rarity|imgURL|setID|game|set|date
Yuck!|856897|10|https://api.ccgtrader.co.uk/_/assets/mrarozh4x9ckcgk8|2207|sonic-x-tcg|Sonic X TCG: Base Set|2006-09-14
Sonic Relaxing|856898|10|https://api.ccgtrader.co.uk/_/assets/eldzx4mz6xsgowk4|2207|sonic-x-tcg|Sonic X TCG: Base Set|2006-09-14
Sonic Falling|856899|10|https://api.ccgtrader.co.uk/_/assets/p6ub6mbyvr44o80k|2207|sonic-x-tcg|Sonic X TCG: Base Set|2006-09-14
Uprooted Tree|856900|10|https://api.ccgtrader.co.uk/_/assets/fb2jux2mzy0wcg0g|2207|sonic-x-tcg|Sonic X TCG: Base Set|2006-09-14
Waterfall|856901|10|https://api.ccgtrader.co.uk/_/assets/dcafcb1vg944ck08|2207|sonic-x-tcg|Sonic X TCG: Base Set|2006-09-14
Binocs|856902|10|https://api.ccgtrader.co.uk/_/assets/873h7xwopzockgok|2207|sonic-x-tcg|Sonic X TCG: Base Set|2006-09-14
Bocoe|856903|10|https://api.ccgtrader.co.uk/_/assets/9ry3nsqcqnkswww4|2207|sonic-x-tcg|Sonic X TCG: Base Set|2006-09-14
Henchbots|856904|10|https://api.ccgtrader.co.uk/_/assets/kpkzlh4l8dw8kc0o|2207|sonic-x-tcg|Sonic X TCG: Base Set|2006-09-14
Decoe|856905|10|https://api.ccgtrader.co.uk/_/assets/52y6m3mewrs4o0w0|2207|sonic-x-tcg|Sonic X TCG: Base Set|2006-09-14
Mr. Stewart|856906|10|https://api.ccgtrader.co.uk/_/assets/mgu35t3bu74gck4w|2207|sonic-x-tcg|Sonic X TCG: Base Set|2006-09-14
Chris' Dad|856907|10|https://api.ccgtrader.co.uk/_/assets/9nats1pytpoocso0|2207|sonic-x-tcg|Sonic X TCG: Base Set|2006-09-14
Mr. Tanaka|856908|10|https://api.ccgtrader.co.uk/_/assets/pc1mr63yuyowk808|2207|sonic-x-tcg|Sonic X TCG: Base Set|2006-09-14
Chris' Mom|856909|10|https://api.ccgtrader.co.uk/_/assets/f666426k5j408c0k|2207|sonic-x-tcg|Sonic X TCG: Base Set|2006-09-14
Dive For Cover|856910|10|https://api.ccgtrader.co.uk/_/assets/stbmz0ykljk84040|2207|sonic-x-tcg|Sonic X TCG: Base Set|2006-09-14
Sonic Swimming|856911|10|https://api.ccgtrader.co.uk/_/assets/tjfumcsorvkg04gg|2207|sonic-x-tcg|Sonic X TCG: Base Set|2006-09-14
I Can't Swimming|856912|10|https://api.ccgtrader.co.uk/_/assets/q5faq3r6ya88o0so|2207|sonic-x-tcg|Sonic X TCG: Base Set|2006-09-14
Sonic Aiming|856913|10|https://api.ccgtrader.co.uk/_/assets/b16ycioxs408soo0|2207|sonic-x-tcg|Sonic X TCG: Base Set|2006-09-14
